PROVIDER;DESCRIPTION;ACCOUNTID;REGION;ASSESSMENTDATE;REQUIREMENTS_ID;REQUIREMENTS_DESCRIPTION;REQUIREMENTS_ATTRIBUTES_SECTION;REQUIREMENTS_ATTRIBUTES_SUBSECTION;REQUIREMENTS_ATTRIBUTES_SUBGROUP;REQUIREMENTS_ATTRIBUTES_SERVICE;REQUIREMENTS_ATTRIBUTES_TYPE;STATUS;STATUSEXTENDED;RESOURCEID;CHECKID;MUTED;RESOURCENAME;FRAMEWORK;NAME;REQUIREMENTS_ATTRIBUTES_COMMENT
aws;The Health Insurance Portability and Accountability Act of 1996 (HIPAA) is legislation that helps US workers to retain health insurance coverage when they change or lose jobs. The legislation also seeks to encourage electronic health records to improve the efficiency and quality of the US healthcare system through improved information sharing.;735291151388;ap-south-1;2026-07-13 09:37:50.757461;164_308_a_3_ii_b;Implement procedures to determine that the access of a workforce member to electronic protected health information is appropriate.;164.308 Administrative Safeguards;;;iam;;PASS;User Alex does not have unused access keys for 45 days.;arn:aws:iam::735291151388:user/Alex;iam_user_accesskey_unused;False;Alex;HIPAA;HIPAA compliance framework;
aws;The Health Insurance Portability and Accountability Act of 1996 (HIPAA) is legislation that helps US workers to retain health insurance coverage when they change or lose jobs. The legislation also seeks to encourage electronic health records to improve the efficiency and quality of the US healthcare system through improved information sharing.;735291151388;ap-south-1;2026-07-13 09:37:50.757461;164_308_a_4_ii_c;Implement policies and procedures that, based upon the covered entity's or the business associate's access authorization policies, establish, document, review, and modify a user's right of access to a workstation, transaction, program, or process.;164.308 Administrative Safeguards;;;aws;;PASS;User Alex does not have unused access keys for 45 days.;arn:aws:iam::735291151388:user/Alex;iam_user_accesskey_unused;False;Alex;HIPAA;HIPAA compliance framework;
aws;The Health Insurance Portability and Accountability Act of 1996 (HIPAA) is legislation that helps US workers to retain health insurance coverage when they change or lose jobs. The legislation also seeks to encourage electronic health records to improve the efficiency and quality of the US healthcare system through improved information sharing.;735291151388;ap-south-1;2026-07-13 09:37:50.757461;164_308_a_5_ii_d;Procedures for creating, changing, and safeguarding passwords.;164.308 Administrative Safeguards;;;iam;;PASS;User Alex does not have unused access keys for 45 days.;arn:aws:iam::735291151388:user/Alex;iam_user_accesskey_unused;False;Alex;HIPAA;HIPAA compliance framework;
aws;The Health Insurance Portability and Accountability Act of 1996 (HIPAA) is legislation that helps US workers to retain health insurance coverage when they change or lose jobs. The legislation also seeks to encourage electronic health records to improve the efficiency and quality of the US healthcare system through improved information sharing.;735291151388;ap-south-1;2026-07-13 09:37:50.757461;164_308_a_3_ii_b;Implement procedures to determine that the access of a workforce member to electronic protected health information is appropriate.;164.308 Administrative Safeguards;;;iam;;PASS;User Alex does not have console access enabled or is unused.;arn:aws:iam::735291151388:user/Alex;iam_user_console_access_unused;False;Alex;HIPAA;HIPAA compliance framework;
aws;The Health Insurance Portability and Accountability Act of 1996 (HIPAA) is legislation that helps US workers to retain health insurance coverage when they change or lose jobs. The legislation also seeks to encourage electronic health records to improve the efficiency and quality of the US healthcare system through improved information sharing.;735291151388;ap-south-1;2026-07-13 09:37:50.757461;164_308_a_4_ii_c;Implement policies and procedures that, based upon the covered entity's or the business associate's access authorization policies, establish, document, review, and modify a user's right of access to a workstation, transaction, program, or process.;164.308 Administrative Safeguards;;;aws;;PASS;User Alex does not have console access enabled or is unused.;arn:aws:iam::735291151388:user/Alex;iam_user_console_access_unused;False;Alex;HIPAA;HIPAA compliance framework;
aws;The Health Insurance Portability and Accountability Act of 1996 (HIPAA) is legislation that helps US workers to retain health insurance coverage when they change or lose jobs. The legislation also seeks to encourage electronic health records to improve the efficiency and quality of the US healthcare system through improved information sharing.;735291151388;ap-south-1;2026-07-13 09:37:50.757461;164_308_a_5_ii_d;Procedures for creating, changing, and safeguarding passwords.;164.308 Administrative Safeguards;;;iam;;PASS;User Alex does not have console access enabled or is unused.;arn:aws:iam::735291151388:user/Alex;iam_user_console_access_unused;False;Alex;HIPAA;HIPAA compliance framework;
aws;The Health Insurance Portability and Accountability Act of 1996 (HIPAA) is legislation that helps US workers to retain health insurance coverage when they change or lose jobs. The legislation also seeks to encourage electronic health records to improve the efficiency and quality of the US healthcare system through improved information sharing.;735291151388;ap-south-1;2026-07-13 09:37:50.757461;164_308_a_3_ii_a;Implement procedures for the authorization and/or supervision of workforce members who work with electronic protected health information or in locations where it might be accessed.;164.308 Administrative Safeguards;;;aws;;PASS;User Alex does not have Console Password enabled.;arn:aws:iam::735291151388:user/Alex;iam_user_mfa_enabled_console_access;False;Alex;HIPAA;HIPAA compliance framework;
aws;The Health Insurance Portability and Accountability Act of 1996 (HIPAA) is legislation that helps US workers to retain health insurance coverage when they change or lose jobs. The legislation also seeks to encourage electronic health records to improve the efficiency and quality of the US healthcare system through improved information sharing.;735291151388;ap-south-1;2026-07-13 09:37:50.757461;164_312_a_1;Implement technical policies and procedures for electronic information systems that maintain electronic protected health information to allow access only to those persons or software programs that have been granted access rights as specified in 164.308(a)(4).;164.312 Technical Safeguards;;;aws;;PASS;User Alex does not have Console Password enabled.;arn:aws:iam::735291151388:user/Alex;iam_user_mfa_enabled_console_access;False;Alex;HIPAA;HIPAA compliance framework;
aws;The Health Insurance Portability and Accountability Act of 1996 (HIPAA) is legislation that helps US workers to retain health insurance coverage when they change or lose jobs. The legislation also seeks to encourage electronic health records to improve the efficiency and quality of the US healthcare system through improved information sharing.;735291151388;ap-south-1;2026-07-13 09:37:50.757461;164_312_d;Implement procedures to verify that a person or entity seeking access to electronic protected health information is the one claimed.;164.312 Technical Safeguards;;;iam;;PASS;User Alex does not have Console Password enabled.;arn:aws:iam::735291151388:user/Alex;iam_user_mfa_enabled_console_access;False;Alex;HIPAA;HIPAA compliance framework;
aws;The Health Insurance Portability and Accountability Act of 1996 (HIPAA) is legislation that helps US workers to retain health insurance coverage when they change or lose jobs. The legislation also seeks to encourage electronic health records to improve the efficiency and quality of the US healthcare system through improved information sharing.;735291151388;ap-south-1;2026-07-13 09:37:50.757461;164_308_a_1_ii_b;Implement security measures sufficient to reduce risks and vulnerabilities to a reasonable and appropriate level to comply with 164.306(a): Ensure the confidentiality, integrity, and availability of all electronic protected health information the covered entity or business associate creates, receives, maintains, or transmits.;164.308 Administrative Safeguards;;;aws;;FAIL;RDS Instance cloudguardian-db does not have backup enabled.;arn:aws:rds:ap-south-1:735291151388:db:cloudguardian-db;rds_instance_backup_enabled;False;cloudguardian-db;HIPAA;HIPAA compliance framework;
aws;The Health Insurance Portability and Accountability Act of 1996 (HIPAA) is legislation that helps US workers to retain health insurance coverage when they change or lose jobs. The legislation also seeks to encourage electronic health records to improve the efficiency and quality of the US healthcare system through improved information sharing.;735291151388;ap-south-1;2026-07-13 09:37:50.757461;164_308_a_4_ii_a;If a health care clearinghouse is part of a larger organization, the clearinghouse must implement policies and procedures that protect the electronic protected health information of the clearinghouse from unauthorized access by the larger organization.;164.308 Administrative Safeguards;;;aws;;FAIL;RDS Instance cloudguardian-db does not have backup enabled.;arn:aws:rds:ap-south-1:735291151388:db:cloudguardian-db;rds_instance_backup_enabled;False;cloudguardian-db;HIPAA;HIPAA compliance framework;
