PROVIDER;DESCRIPTION;ACCOUNTID;REGION;ASSESSMENTDATE;REQUIREMENTS_ID;REQUIREMENTS_DESCRIPTION;REQUIREMENTS_ATTRIBUTES_IDGRUPOCONTROL;REQUIREMENTS_ATTRIBUTES_MARCO;REQUIREMENTS_ATTRIBUTES_CATEGORIA;REQUIREMENTS_ATTRIBUTES_DESCRIPCIONCONTROL;REQUIREMENTS_ATTRIBUTES_NIVEL;REQUIREMENTS_ATTRIBUTES_TIPO;REQUIREMENTS_ATTRIBUTES_DIMENSIONES;REQUIREMENTS_ATTRIBUTES_MODOEJECUCION;REQUIREMENTS_ATTRIBUTES_DEPENDENCIAS;STATUS;STATUSEXTENDED;RESOURCEID;CHECKID;MUTED;RESOURCENAME;FRAMEWORK;NAME
aws;The accreditation scheme of the ENS (National Security Scheme) has been developed by the Ministry of Finance and Public Administrations and the CCN (National Cryptological Center). This includes the basic principles and minimum requirements necessary for the adequate protection of information.;735291151388;ap-south-1;2026-07-11 14:19:13.485135;mp.si.2.aws.rds.1;Criptografía;mp.si.2;medidas de protección;protección de los soportes de información;Aplicar cifrado sobre las bases de datos AWS RDS.;alto;requisito;confidencialidad,integridad;automático;;FAIL;RDS Instance cloudguardian-db is not encrypted.;arn:aws:rds:ap-south-1:735291151388:db:cloudguardian-db;rds_instance_storage_encrypted;False;cloudguardian-db;ENS;ENS RD 311/2022 - Categoría Alta
aws;The accreditation scheme of the ENS (National Security Scheme) has been developed by the Ministry of Finance and Public Administrations and the CCN (National Cryptological Center). This includes the basic principles and minimum requirements necessary for the adequate protection of information.;735291151388;ap-south-1;2026-07-11 14:19:13.485135;op.exp.1.aws.re.1;Inventario de activos;op.exp.1;operacional;explotación;Se recomienda el uso de AWS Resource Explorer para la exploración de los recursos como instancias RDB, buckets S3o tablas de Amazon DynamoDB.;alto;recomendacion;confidencialidad,integridad,trazabilidad,autenticidad,disponibilidad;automático;;PASS;Resource Explorer Indexes found: 3.;arn:aws:resource-explorer-2:ap-south-1:735291151388:index/8c58e2b2-3e65-4e38-a110-d7997f9da0c9;resourceexplorer2_indexes_found;False;735291151388;ENS;ENS RD 311/2022 - Categoría Alta
aws;The accreditation scheme of the ENS (National Security Scheme) has been developed by the Ministry of Finance and Public Administrations and the CCN (National Cryptological Center). This includes the basic principles and minimum requirements necessary for the adequate protection of information.;735291151388;ap-south-1;2026-07-11 14:19:13.485135;mp.si.2.aws.s3.1;Criptografía;mp.si.2;medidas de protección;protección de los soportes de información;Aplicar cifrado sobre los distintos buckets de S3, de los cuales se debe asegurar que tengan activado el cifrado en reposo.;alto;requisito;confidencialidad,integridad;automático;;PASS;S3 Bucket cloudguardian-data-c8f4e2a3 has Server Side Encryption with AES256.;arn:aws:s3:::cloudguardian-data-c8f4e2a3;s3_bucket_default_encryption;False;cloudguardian-data-c8f4e2a3;ENS;ENS RD 311/2022 - Categoría Alta
aws;The accreditation scheme of the ENS (National Security Scheme) has been developed by the Ministry of Finance and Public Administrations and the CCN (National Cryptological Center). This includes the basic principles and minimum requirements necessary for the adequate protection of information.;735291151388;ap-south-1;2026-07-11 14:19:13.485135;op.acc.4.aws.iam.1;Proceso de gestión de derechos de acceso;op.acc.4;operacional;control de acceso;Las políticas IAM deben permitir sólo los privilegios necesarios para cada rol. Se recomienda comenzar con el mínimo nivel de permisos e ir añadiendo permisos adicionales según vaya surgiendo la necesidad en lugar de comenzar con permisos administrativos.;alto;requisito;confidencialidad,integridad,trazabilidad,autenticidad;automático;;PASS;S3 Bucket cloudguardian-data-c8f4e2a3 does not allow public write access in the bucket policy.;arn:aws:s3:::cloudguardian-data-c8f4e2a3;s3_bucket_policy_public_write_access;False;cloudguardian-data-c8f4e2a3;ENS;ENS RD 311/2022 - Categoría Alta
aws;The accreditation scheme of the ENS (National Security Scheme) has been developed by the Ministry of Finance and Public Administrations and the CCN (National Cryptological Center). This includes the basic principles and minimum requirements necessary for the adequate protection of information.;735291151388;ap-south-1;2026-07-11 14:19:13.485135;op.exp.8.r4.aws.ct.2;Control de acceso;op.exp.8.r4;operacional;explotación;Utilizar una política de bucket para restringir el acceso de forma pública e imponer restricciones sobre cuáles de los usuarios pueden eliminar objetos de Amazon S3.;alto;refuerzo;trazabilidad;automático;;PASS;S3 Bucket cloudguardian-data-c8f4e2a3 does not allow public write access in the bucket policy.;arn:aws:s3:::cloudguardian-data-c8f4e2a3;s3_bucket_policy_public_write_access;False;cloudguardian-data-c8f4e2a3;ENS;ENS RD 311/2022 - Categoría Alta
aws;The accreditation scheme of the ENS (National Security Scheme) has been developed by the Ministry of Finance and Public Administrations and the CCN (National Cryptological Center). This includes the basic principles and minimum requirements necessary for the adequate protection of information.;735291151388;ap-south-1;2026-07-11 14:19:13.485135;op.exp.8.r4.aws.ct.2;Control de acceso;op.exp.8.r4;operacional;explotación;Utilizar una política de bucket para restringir el acceso de forma pública e imponer restricciones sobre cuáles de los usuarios pueden eliminar objetos de Amazon S3.;alto;refuerzo;trazabilidad;automático;;PASS;S3 Bucket cloudguardian-data-c8f4e2a3 is not public.;arn:aws:s3:::cloudguardian-data-c8f4e2a3;s3_bucket_public_access;False;cloudguardian-data-c8f4e2a3;ENS;ENS RD 311/2022 - Categoría Alta
aws;The accreditation scheme of the ENS (National Security Scheme) has been developed by the Ministry of Finance and Public Administrations and the CCN (National Cryptological Center). This includes the basic principles and minimum requirements necessary for the adequate protection of information.;735291151388;ap-south-1;2026-07-11 14:19:13.485135;mp.com.1.aws.s3.1;Perímetro seguro;mp.com.1;medidas de protección;protección de las comunicaciones;Asegurar que los Buckets S3 de almacenamiento apliquen cifrado para la transferencia de datos empleando Secure Sockets Layer (SSL);alto;requisito;confidencialidad,integridad,trazabilidad,autenticidad,disponibilidad;automático;;FAIL;S3 Bucket cloudguardian-data-c8f4e2a3 allows requests over insecure transport in the bucket policy.;arn:aws:s3:::cloudguardian-data-c8f4e2a3;s3_bucket_secure_transport_policy;False;cloudguardian-data-c8f4e2a3;ENS;ENS RD 311/2022 - Categoría Alta
aws;The accreditation scheme of the ENS (National Security Scheme) has been developed by the Ministry of Finance and Public Administrations and the CCN (National Cryptological Center). This includes the basic principles and minimum requirements necessary for the adequate protection of information.;735291151388;ap-south-1;2026-07-11 14:19:13.485135;mp.com.3.aws.s3.1;Protección de la integridad y de la autenticidad;mp.com.3;medidas de protección;protección de las comunicaciones;Asegurar que los Buckets de almacenamiento S3 apliquen cifrado para la transferencia de datos empleando TLS.;alto;requisito;integridad,autenticidad;automático;;FAIL;S3 Bucket cloudguardian-data-c8f4e2a3 allows requests over insecure transport in the bucket policy.;arn:aws:s3:::cloudguardian-data-c8f4e2a3;s3_bucket_secure_transport_policy;False;cloudguardian-data-c8f4e2a3;ENS;ENS RD 311/2022 - Categoría Alta
aws;The accreditation scheme of the ENS (National Security Scheme) has been developed by the Ministry of Finance and Public Administrations and the CCN (National Cryptological Center). This includes the basic principles and minimum requirements necessary for the adequate protection of information.;735291151388;ap-south-1;2026-07-11 14:19:13.485135;op.exp.9.aws.img.1;Registro de la gestión de incidentes;op.exp.9;operacional;explotación;Habilitar AWS Incident Manager y AWS CloudTrail en todas las regiones con el fin de recopilar información para generar contenido prescriptivo para la creación de informes exigidos por la medida de seguridad.;alto;recomendacion;confidencialidad,integridad,trazabilidad,autenticidad,disponibilidad;automático;;FAIL;No SSM Incidents replication set exists.;arn:aws:ssm-incidents:ap-south-1:735291151388:replication-set;ssmincidents_enabled_with_plans;False;735291151388;ENS;ENS RD 311/2022 - Categoría Alta
aws;The accreditation scheme of the ENS (National Security Scheme) has been developed by the Ministry of Finance and Public Administrations and the CCN (National Cryptological Center). This includes the basic principles and minimum requirements necessary for the adequate protection of information.;735291151388;ap-south-1;2026-07-11 14:19:13.485135;mp.com.4.r3.aws.vpc.1;Segmentación física;mp.com.4.r3;medidas de protección;protección de las comunicaciones;Implementar la segmentación a través de diferentes VPCs situadas en diferentes ubicaciones.;alto;refuerzo;confidencialidad,integridad;automático;mp.com.4.r2;FAIL;VPCs found only in one region.;arn:aws:ec2:ap-south-1:735291151388:vpc;vpc_different_regions;False;735291151388;ENS;ENS RD 311/2022 - Categoría Alta
aws;The accreditation scheme of the ENS (National Security Scheme) has been developed by the Ministry of Finance and Public Administrations and the CCN (National Cryptological Center). This includes the basic principles and minimum requirements necessary for the adequate protection of information.;735291151388;ap-south-1;2026-07-11 14:19:13.485135;op.cont.2.aws.vpc.1;Plan de continuidad;op.cont.2;operacional;continuidad del servicio;Distribución de las VPCs entre múltiples regiones y zonas de disponibilidad de AWS para garantizar la continuidad del servicio ante fallos regionales o zonales.;alto;requisito;disponibilidad;automático;;FAIL;VPCs found only in one region.;arn:aws:ec2:ap-south-1:735291151388:vpc;vpc_different_regions;False;735291151388;ENS;ENS RD 311/2022 - Categoría Alta
aws;The accreditation scheme of the ENS (National Security Scheme) has been developed by the Ministry of Finance and Public Administrations and the CCN (National Cryptological Center). This includes the basic principles and minimum requirements necessary for the adequate protection of information.;735291151388;ap-south-1;2026-07-11 14:19:13.485135;op.mon.1.aws.flow.1;Detección de intrusión;op.mon.1;operacional;monitorización del sistema;Activar el servicio VPC FlowLogs.;alto;requisito;confidencialidad,integridad,trazabilidad,autenticidad,disponibilidad;automático;;FAIL;VPC cloudguardian-vpc Flow logs are disabled.;arn:aws:ec2:ap-south-1:735291151388:vpc/vpc-056acc9b951114346;vpc_flow_logs_enabled;False;vpc-056acc9b951114346;ENS;ENS RD 311/2022 - Categoría Alta
aws;The accreditation scheme of the ENS (National Security Scheme) has been developed by the Ministry of Finance and Public Administrations and the CCN (National Cryptological Center). This includes the basic principles and minimum requirements necessary for the adequate protection of information.;735291151388;ap-south-1;2026-07-11 14:19:13.485135;mp.com.4.r3.aws.vpc.1;Segmentación física;mp.com.4.r3;medidas de protección;protección de las comunicaciones;Implementar la segmentación a través de diferentes VPCs situadas en diferentes ubicaciones.;alto;refuerzo;confidencialidad,integridad;automático;mp.com.4.r2;PASS;VPC cloudguardian-vpc has subnets in more than one availability zone.;arn:aws:ec2:ap-south-1:735291151388:vpc/vpc-056acc9b951114346;vpc_subnet_different_az;False;vpc-056acc9b951114346;ENS;ENS RD 311/2022 - Categoría Alta
